hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,41,2015,October,43,18,4,6,2,1,0,BB,FRA,Direct,Direct,1,0,1,C,H,0,No Deposit,0,0,0,Transient-Party,66,0,1
Resort Hotel,0,62,2015,August,35,25,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,0,0,Transient,133,1,1
Resort Hotel,0,0,2015,August,35,27,0,0,3,0,0,HB,PRT,Offline TA/TO,TA/TO,1,0,0,A,I,0,No Deposit,181,0,0,Transient,0,0,0
Resort Hotel,0,100,2015,August,35,23,2,2,2,2,0,BB,SVN,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,0,Transient,181,1,1
Resort Hotel,0,15,2015,August,35,23,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,192,0,0
Resort Hotel,1,266,2015,September,39,24,2,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,201,0,0,Transient-Party,34,0,0
Resort Hotel,0,0,2015,August,35,26,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,153,0,0
Resort Hotel,0,21,2015,August,35,26,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,172,0,2
Resort Hotel,0,0,2015,August,35,24,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,D,1,No Deposit,0,0,0,Transient,153,0,0
Resort Hotel,0,57,2015,August,34,21,2,5,3,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,187,0,0
Resort Hotel,0,45,2015,August,34,21,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient-Party,153,0,1
Resort Hotel,0,17,2015,August,35,24,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,154,0,Transient,100,0,0
Resort Hotel,0,8,2016,February,6,3,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,0,154,0,Transient,27,0,0
Resort Hotel,0,1,2016,March,10,1,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,0,154,0,Transient,27,0,0
Resort Hotel,0,3,2016,April,15,4,1,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,1,No Deposit,0,154,0,Transient,39,0,0
Resort Hotel,0,6,2016,May,23,29,2,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,0,154,0,Transient,58,0,0
Resort Hotel,0,7,2016,November,48,21,1,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,5,A,A,0,No Deposit,154,0,0,Transient,27,0,0
Resort Hotel,0,8,2017,April,17,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,6,A,C,0,No Deposit,154,0,0,Transient,45,0,0
Resort Hotel,0,69,2015,August,35,23,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,121,0,1
Resort Hotel,0,150,2015,August,34,22,2,4,2,2,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,179,0,0
Resort Hotel,0,31,2015,August,35,23,2,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,164,0,1
Resort Hotel,0,31,2015,August,35,23,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,239,0,2
Resort Hotel,0,39,2015,August,35,24,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,172,0,1
Resort Hotel,0,100,2015,August,34,17,3,8,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,0,Transient,88,0,1
Resort Hotel,0,62,2015,August,35,23,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134,1,1
Resort Hotel,0,97,2015,August,35,26,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,121,0,0
Resort Hotel,0,37,2015,August,35,23,2,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,0,0,Transient,143,0,3
Resort Hotel,0,37,2015,August,35,23,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,0,0,Transient,132,0,2
Resort Hotel,0,87,2015,August,33,14,4,10,3,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,175,0,0,Transient,209,1,0
Resort Hotel,0,10,2015,August,35,24,1,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,0,0,Contract,169,0,0
Resort Hotel,0,49,2015,August,34,22,2,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,170,0,1
Resort Hotel,0,38,2015,August,34,21,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,0,0,0,Transient,225,0,0
Resort Hotel,0,49,2015,August,35,25,0,3,2,0,1,HB,USA,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,142,0,0,Transient,177,1,2
Resort Hotel,0,49,2015,August,35,25,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,F,1,No Deposit,142,0,0,Transient,177,0,1
Resort Hotel,0,193,2015,August,35,23,2,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,104,0,1
Resort Hotel,1,289,2015,September,36,3,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240,0,0,Transient,111,0,0
Resort Hotel,1,288,2015,September,36,2,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,240,0,0,Transient-Party,111,0,0
Resort Hotel,1,288,2015,September,36,2,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,240,0,0,Transient-Party,111,0,0
Resort Hotel,1,288,2015,September,36,2,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,240,0,0,Transient-Party,111,0,0
Resort Hotel,1,288,2015,September,36,2,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,240,0,0,Transient-Party,111,0,0
Resort Hotel,0,239,2015,August,35,28,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,0,Transient,115,0,1
Resort Hotel,0,32,2015,August,35,23,2,4,1,1,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,241,0,0,Transient,155,0,1
Resort Hotel,0,60,2015,August,34,22,2,5,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Transient,102,0,0
Resort Hotel,0,59,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,0,Transient,143,1,0
Resort Hotel,0,60,2015,August,34,22,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,164,0,0
Resort Hotel,0,258,2017,July,26,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,1,0,1,A,A,2,No Deposit,240,0,0,Transient,132,1,2
Resort Hotel,0,46,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,261,0,0,Transient,149,0,2
Resort Hotel,0,26,2015,August,34,22,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,215,1,0
Resort Hotel,0,4,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196,0,0,Transient,135,0,0
Resort Hotel,0,36,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,142,0,0,Contract,175,0,0
Resort Hotel,0,77,2015,August,33,15,4,10,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,180,0,0
Resort Hotel,0,15,2015,August,34,22,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,G,1,No Deposit,0,0,0,Transient,258,1,0
Resort Hotel,0,152,2015,August,34,22,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,121,0,1
Resort Hotel,0,12,2015,August,34,22,2,5,2,0,1,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,153,0,3
Resort Hotel,0,0,2015,August,35,28,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,0,0,Transient,153,0,0
Resort Hotel,0,82,2015,August,33,15,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,36,0,0,Transient,123,1,0
Resort Hotel,0,37,2015,August,35,23,2,4,3,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient,181,0,2
Resort Hotel,0,62,2015,August,35,24,1,4,2,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,114,0,0,Transient,160,0,1
Resort Hotel,0,69,2015,August,35,23,2,4,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,0,0,Transient,219,1,1
Resort Hotel,0,233,2015,August,34,22,2,5,2,1,0,FB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,5,0,0,Transient,166,0,0
Resort Hotel,0,47,2015,August,34,22,2,5,2,1,0,FB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,0,0,0,Transient,235,0,1
Resort Hotel,0,42,2015,August,34,22,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159,1,2
Resort Hotel,0,52,2015,August,35,23,2,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159,0,1
Resort Hotel,0,146,2015,August,35,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,243,0,0,Contract,59,0,0
Resort Hotel,0,47,2015,August,34,22,2,5,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,142,0,0,Transient,147,0,1
Resort Hotel,0,55,2015,August,35,24,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,145,1,1
Resort Hotel,0,88,2015,August,35,23,2,4,2,2,0,HB,PRT,Direct,Direct,0,0,0,G,G,2,No Deposit,0,0,0,Transient,235,0,3
Resort Hotel,0,0,2015,August,35,28,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,0,0,Transient,153,0,1
Resort Hotel,1,283,2015,October,42,12,2,5,1,0,0,HB,GBR,Groups,Direct,0,1,0,A,A,0,No Deposit,273,0,0,Transient-Party,44,0,0
Resort Hotel,0,84,2015,August,35,25,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,0,Transient,154,0,1
Resort Hotel,0,205,2015,August,33,15,4,10,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,0,0,Contract,124,0,0
Resort Hotel,1,244,2015,September,36,2,2,5,2,0,0,BB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,96,0,0,Transient-Party,60,0,0
Resort Hotel,0,48,2015,August,35,23,2,5,2,0,0,HB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,186,0,2
Resort Hotel,0,62,2015,August,34,20,2,8,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Transient,104,0,0
Resort Hotel,0,31,2015,August,35,28,0,2,3,0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,164,0,1
Resort Hotel,0,31,2015,August,35,27,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,H,0,No Deposit,240,0,0,Transient,185,1,2
Resort Hotel,0,172,2015,August,34,16,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,88,0,0
Resort Hotel,0,101,2015,August,34,22,2,6,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,0,0,Transient,211,0,1
Resort Hotel,0,37,2015,August,35,26,0,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,194,0,0
Resort Hotel,0,29,2015,August,34,20,2,8,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,0,0,Transient,230,1,0
Resort Hotel,0,22,2015,August,35,23,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,187,0,2
Resort Hotel,0,77,2015,August,35,24,1,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,151,0,2
Resort Hotel,0,77,2015,August,35,24,1,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,151,0,2
Resort Hotel,0,9,2015,August,35,24,1,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,209,0,1
Resort Hotel,0,88,2015,August,35,23,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,F,1,No Deposit,0,0,0,Transient,171,0,3
Resort Hotel,0,58,2015,August,35,24,1,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,170,1,0
Resort Hotel,0,45,2015,August,35,25,0,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Contract,103,0,2
Resort Hotel,0,45,2015,August,35,25,0,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Contract,103,0,1
Resort Hotel,0,198,2015,August,35,27,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,0,Transient,166,0,2
Resort Hotel,0,198,2015,August,35,27,0,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Contract,96,0,0
Resort Hotel,0,0,2015,August,35,29,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,164,0,1
Resort Hotel,0,212,2015,August,35,26,0,4,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Contract,91,0,2
Resort Hotel,0,45,2015,August,35,23,2,5,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,145,0,2
Resort Hotel,0,86,2015,August,34,16,4,10,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36,0,0,Transient,111,0,0
Resort Hotel,0,86,2015,August,34,16,4,10,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36,0,0,Transient,111,0,0
Resort Hotel,0,56,2015,August,35,25,0,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,138,1,1
Resort Hotel,0,76,2015,August,35,27,0,3,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,119,0,0
Resort Hotel,0,12,2015,August,35,24,1,5,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,198,0,2
Resort Hotel,0,151,2015,August,35,23,2,5,2,2,0,FB,SVN,Direct,Direct,0,0,0,C,C,2,No Deposit,250,0,0,Transient,240,0,2
Resort Hotel,0,204,2015,August,35,25,0,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Contract,91,0,0
Resort Hotel,0,0,2015,August,35,25,0,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,250,0,0,Transient,183,0,0
Resort Hotel,0,22,2015,August,35,25,0,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,203,0,2
Resort Hotel,0,35,2015,August,35,24,1,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,189,1,3
Resort Hotel,0,201,2015,August,35,25,0,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,121,0,1
Resort Hotel,0,196,2015,August,35,26,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,121,0,1
Resort Hotel,0,128,2015,August,35,24,1,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,133,0,0
Resort Hotel,0,42,2015,August,35,26,0,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,135,0,0
Resort Hotel,0,37,2015,August,35,26,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,153,0,2
Resort Hotel,0,37,2015,August,35,26,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,164,0,2
Resort Hotel,0,163,2015,August,34,20,2,8,3,0,0,BB,BRA,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,150,0,1
Resort Hotel,0,204,2015,August,35,26,0,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,134,0,0
Resort Hotel,0,37,2015,August,35,27,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,105,0,1
Resort Hotel,0,0,2015,August,36,30,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,51,0,Transient,121,0,0
Resort Hotel,0,52,2015,August,35,25,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,0,Transient,177,0,1
Resort Hotel,0,63,2015,August,35,24,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,0,0,Transient,133,0,0
Resort Hotel,0,12,2015,August,35,24,2,5,2,0,1,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,174,0,1
Resort Hotel,0,199,2015,August,35,24,2,5,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,175,0,0,Transient-Party,143,0,1
Resort Hotel,0,39,2015,August,35,23,3,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,130,0,1
Resort Hotel,0,0,2015,August,36,30,1,0,3,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,183,1,0
Resort Hotel,0,48,2015,August,35,27,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,0,Transient,107,1,0
Resort Hotel,1,243,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,0,0,Transient,99,0,1
Resort Hotel,0,124,2015,August,34,17,4,10,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,128,0,0,Contract,111,0,1
Resort Hotel,0,199,2015,August,35,24,2,5,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,175,0,0,Transient-Party,143,0,1
Resort Hotel,0,186,2015,August,34,21,3,7,2,1,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,0,Transient,178,1,1
Resort Hotel,0,54,2015,August,35,24,2,5,2,1,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196,0,0,Transient,198,0,0
Resort Hotel,0,0,2015,August,35,29,1,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,121,0,1
Resort Hotel,0,1,2015,August,36,31,1,0,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,0,0,Group,134,0,1
Resort Hotel,0,0,2015,August,36,30,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Group,121,0,0
Resort Hotel,1,190,2015,September,37,10,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,134,0,0,Transient,59,0,0
Resort Hotel,0,59,2015,August,35,27,2,3,2,2,1,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,0,0,Transient,265,1,0
Resort Hotel,0,89,2015,August,34,22,4,6,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36,0,0,Transient,104,0,1
Resort Hotel,0,89,2015,August,34,22,4,6,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36,0,0,Transient,104,0,1
Resort Hotel,0,107,2015,August,35,28,2,2,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,185,0,1
Resort Hotel,0,1,2015,August,36,30,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,193,0,3
Resort Hotel,0,61,2015,August,35,29,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,115,0,1
Resort Hotel,0,61,2015,August,35,29,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,127,1,1
Resort Hotel,0,13,2015,August,35,25,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,0,Transient,208,0,1
Resort Hotel,0,0,2015,August,36,30,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,123,1,0
Resort Hotel,0,13,2015,August,36,30,2,0,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,0,0,Transient,98,0,0
Resort Hotel,0,236,2015,August,35,25,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156,0,0,Contract,105,0,2
Resort Hotel,0,23,2015,August,36,30,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,104,1,1
Resort Hotel,0,27,2015,August,36,30,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,98,0,2
Resort Hotel,0,25,2015,August,35,28,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,116,0,0
Resort Hotel,0,1,2015,August,36,30,2,0,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,148,0,3
Resort Hotel,0,0,2016,October,45,30,1,0,2,0,0,BB,PRT,Direct,TA/TO,1,0,0,A,A,0,No Deposit,0,0,0,Transient,70,0,3
Resort Hotel,0,0,2016,October,45,31,1,0,2,0,0,BB,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,0,0,0,Transient,78,0,0
Resort Hotel,0,25,2015,August,35,29,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,0,0,0,Transient,154,0,2
Resort Hotel,0,107,2015,August,35,28,2,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,170,0,1
Resort Hotel,0,62,2015,August,35,25,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,124,0,0
Resort Hotel,0,24,2015,August,35,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,173,0,3
Resort Hotel,0,194,2015,September,36,2,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,0,0,Transient,59,0,0
Resort Hotel,0,28,2015,August,35,28,2,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,0,0,Transient,108,0,1
Resort Hotel,0,29,2015,August,35,28,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,0,Contract,76,1,0
Resort Hotel,0,97,2015,August,35,27,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,122,1,0
Resort Hotel,0,32,2017,April,15,14,1,2,2,0,0,BB,PRT,Direct,Direct,1,0,1,D,D,0,No Deposit,250,0,0,Transient-Party,105,1,2
Resort Hotel,0,39,2015,August,35,26,2,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,0,0,Contract,133,0,0
Resort Hotel,0,67,2015,August,35,23,4,6,3,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,147,0,2
Resort Hotel,0,13,2015,August,36,30,2,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,F,G,0,No Deposit,36,0,0,Transient,121,1,0
Resort Hotel,0,29,2015,August,35,29,2,2,2,0,0,HB,POL,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,166,1,2
Resort Hotel,0,29,2015,August,35,29,2,2,2,0,0,HB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,166,0,2
Resort Hotel,0,1,2015,August,35,29,2,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,0,0,0,Transient-Party,143,0,1
Resort Hotel,0,1,2015,August,35,29,2,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,0,Transient,143,1,0
Resort Hotel,0,211,2015,August,35,26,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,127,0,1
Resort Hotel,0,90,2015,August,36,30,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,132,0,1
Resort Hotel,0,1,2015,August,35,29,2,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,134,1,3
